./mask\2231.jpg|57,70,138,176,2,328,52,413,165,2
./mask\2232.jpg|94,62,150,122,1
./mask\2233.jpg|128,25,175,98,2
./mask\2234.jpg|711,325,785,423,2,545,320,602,409,2,443,302,501,386,2,333,302,381,388,2,206,268,290,398,2
./mask\2235.jpg|59,60,165,165,1
./mask\2236.jpg|24,3,99,113,1
./mask\2237.jpg|142,166,248,286,1
./mask\2238.jpg|302,130,527,449,2
./mask\2239.jpg|177,81,355,330,1
./mask\224.jpg|362,238,712,722,2
./mask\2240.jpg|336,82,448,244,2
./mask\2241.jpg|663,88,720,171,2,293,233,323,277,2
./mask\2242.jpg|380,88,510,232,2
./mask\2243.jpg|436,92,588,321,2
./mask\2244.jpg|544,162,800,492,2
./mask\2245.jpg|51,1,519,579,1
./mask\2246.jpg|242,38,341,161,2,109,398,224,548,2,384,439,422,493,2,460,419,490,468,2,697,173,726,213,2,810,115,838,160,2,844,126,865,158,2,610,437,688,544,2,810,475,858,538,2
./mask\2247.jpg|480,174,680,478,2
./mask\2248.jpg|327,66,424,179,2,82,59,185,186,2
./mask\2249.jpg|177,54,233,117,1,60,30,114,94,1
./mask\225.jpg|276,156,536,495,1
./mask\2250.jpg|316,96,480,326,2
./mask\2251.jpg|441,136,544,275,2,756,93,799,149,2,399,95,439,143,2
./mask\2252.jpg|298,524,347,597,2,618,400,684,486,2
./mask\2253.jpg|204,66,286,181,1
./mask\2254.jpg|470,174,608,356,2
./mask\2255.jpg|232,312,808,953,2
./mask\2256.jpg|382,190,486,294,2
./mask\2257.jpg|48,31,126,137,2
./mask\2258.jpg|327,171,777,817,2
./mask\2259.jpg|400,122,690,516,2
./mask\226.jpg|57,28,135,127,1
./mask\2260.jpg|691,225,889,486,2,437,401,635,674,2
./mask\2261.jpg|196,125,378,369,1
./mask\2262.jpg|304,144,442,326,2,698,240,802,412,2
./mask\2263.jpg|441,180,738,618,2
./mask\2264.jpg|332,132,651,615,1
./mask\2265.jpg|179,195,345,427,1
./mask\2266.jpg|530,294,552,321,2
./mask\2267.jpg|413,280,524,443,2
./mask\2268.jpg|19,1,147,141,2
./mask\2269.jpg|481,268,546,370,2
./mask\227.jpg|841,83,864,110,2,898,97,922,123,2,812,556,942,695,2
./mask\2270.jpg|246,104,433,406,2
./mask\2271.jpg|306,182,364,256,2,412,166,480,266,2,588,188,650,264,2,706,136,760,218,2
./mask\2272.jpg|460,168,748,488,2
./mask\2273.jpg|194,152,440,484,1
./mask\2274.jpg|117,64,200,179,1
./mask\2275.jpg|108,0,357,318,1
./mask\2276.jpg|72,58,282,334,2
./mask\2277.jpg|206,53,352,239,2
./mask\2278.jpg|248,156,581,612,1
./mask\2279.jpg|176,136,306,308,2
./mask\228.jpg|542,24,694,224,2,360,170,500,346,2
./mask\2280.jpg|475,54,550,182,2
./mask\2281.jpg|289,51,509,401,2
./mask\2282.jpg|342,110,464,287,1
./mask\2283.jpg|362,113,543,374,1
./mask\2284.jpg|49,84,214,338,1
./mask\2285.jpg|129,94,161,140,2
./mask\2286.jpg|298,627,863,1470,1
./mask\2287.jpg|354,112,478,292,2
./mask\2288.jpg|232,623,371,749,2
./mask\2289.jpg|75,47,136,109,2
./mask\229.jpg|256,196,470,465,1
./mask\2290.jpg|101,93,150,154,2,175,106,225,168,2
./mask\2291.jpg|220,88,320,236,2
./mask\2292.jpg|693,171,859,423,2
./mask\2293.jpg|44,70,170,224,2,264,58,376,206,2,450,58,578,228,2,146,296,302,504,2,438,258,554,434,2,448,494,582,670,2,662,488,786,678,2,852,498,962,666,2,680,94,952,428,2
./mask\2294.jpg|358,249,444,391,2,604,240,716,391,2
./mask\2295.jpg|329,176,657,637,1
./mask\2296.jpg|387,264,483,420,2,592,279,682,411,2
./mask\2297.jpg|461,390,474,406,2
./mask\2298.jpg|250,72,396,278,1
./mask\2299.jpg|400,290,486,410,2
./mask\23.jpg|708,288,780,380,2,492,292,556,378,2,402,118,462,196,2,268,300,334,390,2
./mask\230.jpg|14,53,95,165,1,123,75,202,178,1
./mask\2300.jpg|414,108,556,324,2,552,60,690,278,2
./mask\2301.jpg|281,76,370,207,2,147,35,235,177,2
./mask\2302.jpg|152,103,429,453,1
./mask\2303.jpg|251,229,533,623,1
./mask\2304.jpg|269,12,417,261,2,87,197,261,338,2
./mask\2305.jpg|446,40,516,150,2,838,50,920,154,2,200,50,266,172,2
./mask\2306.jpg|118,78,361,374,1
./mask\2307.jpg|218,90,293,192,1
./mask\2308.jpg|393,198,426,245,2
./mask\2309.jpg|349,282,813,877,1
./mask\231.jpg|287,137,384,305,2,623,109,707,244,2
./mask\2310.jpg|278,242,512,552,2
./mask\2311.jpg|608,2,838,258,2,188,142,432,466,2
./mask\2312.jpg|399,168,489,286,1
./mask\2313.jpg|193,34,385,309,1
./mask\2314.jpg|382,218,645,594,2
./mask\2315.jpg|394,512,560,716,2,196,310,500,552,2,522,372,774,628,2,170,106,438,298,2,438,32,646,332,2,642,200,840,388,2
./mask\2316.jpg|500,237,586,348,2,847,237,919,327,2,718,316,800,412,2,155,158,246,258,2,716,229,790,312,2,357,208,431,310,2
./mask\2317.jpg|139,66,304,307,1,345,374,358,389,1
./mask\2318.jpg|300,66,364,192,2,584,62,656,180,2
./mask\2319.jpg|183,103,644,700,1
./mask\232.jpg|292,289,459,502,2,746,153,823,388,2
./mask\2320.jpg|56,0,730,606,1
./mask\2321.jpg|68,70,103,122,2,130,86,167,135,2,194,69,224,112,2,214,208,250,246,2,252,83,279,115,2,297,66,324,108,2,356,34,387,68,2,455,12,484,51,2,430,53,464,101,2,501,54,527,93,2,138,290,179,340,2,319,209,353,250,2,299,297,340,359,2,436,210,468,245,2,510,193,541,238,2,448,301,488,354,2,564,42,592,84,2,610,30,637,67,2,652,34,676,68,2,703,37,731,75,2,767,50,796,86,2,805,48,840,90,2,905,25,942,74,2,616,178,648,225,2,686,174,718,217,2,615,273,657,329,2,754,152,788,196,2,796,275,836,322,2,905,245,949,297,2
./mask\2322.jpg|109,117,163,184,2,267,178,306,227,2,603,82,650,143,2,373,130,420,189,1,466,180,489,200,2
./mask\2323.jpg|34,12,542,630,2
./mask\2324.jpg|229,1,441,316,1,7,52,199,311,1
./mask\2325.jpg|264,107,348,228,1
./mask\2326.jpg|390,114,464,218,2
./mask\2327.jpg|260,85,397,258,1
./mask\2328.jpg|130,52,210,169,1
./mask\2329.jpg|531,225,573,301,2,338,143,428,293,1
./mask\233.jpg|238,134,281,187,2,102,121,141,173,2,332,110,373,162,2
./mask\2330.jpg|456,212,570,348,2
./mask\2331.jpg|162,121,382,332,2
./mask\2332.jpg|546,158,704,347,2,71,635,234,858,2
./mask\2333.jpg|8,26,96,222,2,128,28,246,212,2,264,60,374,216,2,420,98,526,246,2,578,36,684,180,2,920,52,1020,200,2
./mask\2334.jpg|193,162,318,314,2
./mask\2335.jpg|642,98,696,174,2
./mask\2336.jpg|364,86,469,249,2
./mask\2337.jpg|348,86,461,230,2
./mask\2338.jpg|170,30,231,117,2
./mask\2339.jpg|303,260,715,837,2
./mask\234.jpg|16,34,130,184,1
./mask\2340.jpg|34,160,58,188,2,124,171,144,197,2,214,149,238,179,2,295,182,316,209,2,339,43,382,103,2,675,177,696,204,2,749,161,771,188,2,834,61,872,117,2,994,166,1017,197,2,567,167,589,194,2,484,168,503,195,2,670,120,685,140,2,405,174,419,198,2
./mask\2341.jpg|291,159,443,354,1,46,126,196,327,1
./mask\2342.jpg|259,164,303,218,1
./mask\2343.jpg|74,19,302,347,1
./mask\2344.jpg|152,106,204,162,2,309,146,347,192,2
./mask\2345.jpg|351,204,702,693,2
./mask\2346.jpg|483,719,554,826,2,574,684,655,826,2
./mask\2347.jpg|510,312,696,537,1,74,332,220,523,1
./mask\2348.jpg|241,275,738,997,2
./mask\2349.jpg|432,13,925,565,2
./mask\235.jpg|442,110,587,298,1,284,178,412,362,1
./mask\2350.jpg|33,432,42,443,2,81,438,90,450,2,262,422,270,432,2,299,400,306,411,2,377,420,384,430,2,668,566,685,590,2,549,491,561,505,2,623,458,631,472,2,641,462,654,477,2,532,461,542,474,2,435,466,445,478,2,516,431,525,441,2,661,435,669,443,2,466,460,474,473,2,562,427,569,436,2,260,449,269,461,2,289,433,296,441,2,302,435,310,445,2,329,462,337,473,2,479,432,485,441,2,495,401,502,411,2,113,415,121,424,2,995,501,1010,518,2
./mask\2351.jpg|247,171,316,250,1,14,174,80,254,1,240,54,303,126,1,127,23,194,106,1,30,6,102,101,1,130,176,196,252,1
./mask\2352.jpg|188,121,513,538,1
./mask\2353.jpg|276,140,554,498,1
./mask\2354.jpg|292,91,406,249,1
./mask\2355.jpg|471,377,653,607,2,834,919,933,1084,2
./mask\2356.jpg|260,196,558,556,2
./mask\2357.jpg|120,74,251,249,1
./mask\2358.jpg|459,15,521,102,2,84,96,140,178,1,562,83,599,161,2
./mask\2359.jpg|406,70,524,228,2,582,152,690,300,2
./mask\236.jpg|209,38,561,550,1
./mask\2360.jpg|49,83,174,244,1,245,100,371,248,1
./mask\2361.jpg|31,1,129,124,1
./mask\2362.jpg|40,118,201,342,1,347,321,446,454,1,351,47,513,231,1
./mask\2363.jpg|404,296,510,392,2
./mask\2364.jpg|714,156,884,398,2
./mask\2365.jpg|271,134,564,547,1
./mask\2366.jpg|451,64,712,467,2
./mask\2367.jpg|668,310,810,454,2
./mask\2368.jpg|216,96,314,229,1
./mask\2369.jpg|336,144,410,238,2,676,10,760,120,2
./mask\237.jpg|255,293,471,553,1
./mask\2370.jpg|489,148,522,189,2,375,296,408,333,2,92,179,105,193,2
./mask\2371.jpg|59,1,156,131,2
./mask\2372.jpg|470,122,552,236,2,84,30,138,104,2,178,176,236,248,2,710,172,772,252,2,714,12,774,96,2,853,1,945,114,2
./mask\2373.jpg|331,337,406,438,1,241,384,290,453,2
./mask\2374.jpg|247,87,476,398,1
./mask\2375.jpg|210,68,290,204,2,468,96,558,248,2,716,336,780,442,2,958,286,1012,394,2,760,224,858,370,2
./mask\2376.jpg|52,34,114,120,1,126,77,179,162,2
./mask\2377.jpg|243,240,820,934,2
./mask\2378.jpg|117,234,347,601,1,368,226,603,598,1,304,18,380,122,1
./mask\2379.jpg|328,138,628,514,1
./mask\238.jpg|83,309,95,323,2,653,292,709,354,2,498,280,540,332,2,243,323,290,371,2,645,83,662,105,2,583,81,602,103,2,521,79,536,101,2
./mask\2380.jpg|197,90,424,347,1
./mask\2381.jpg|480,129,722,491,2,933,301,970,359,2
./mask\2382.jpg|410,250,709,671,2
./mask\2383.jpg|890,226,942,291,2,305,80,425,200,2,549,198,601,268,2,536,202,578,254,2,619,220,645,266,2,673,254,699,285,2,749,98,868,266,2
./mask\2384.jpg|222,166,309,275,2
./mask\2385.jpg|82,13,148,107,2
./mask\2386.jpg|153,150,660,753,1
./mask\2387.jpg|437,482,553,648,2,275,584,384,741,2,360,75,467,237,2,93,522,175,669,2,36,114,116,254,2,205,168,311,317,2
./mask\2388.jpg|231,79,282,175,1
./mask\2389.jpg|220,72,322,238,2,730,304,828,474,2
./mask\239.jpg|46,42,92,99,2,123,27,166,77,2,270,16,302,59,1,502,22,566,112,1
./mask\2390.jpg|640,206,777,456,2,324,176,544,527,2
./mask\2391.jpg|167,48,273,186,2
./mask\2392.jpg|132,164,430,606,2,574,168,908,602,2
./mask\2393.jpg|265,57,469,322,1
./mask\2394.jpg|599,201,641,281,2,623,178,697,252,2
./mask\2395.jpg|297,134,471,360,1
./mask\2396.jpg|461,123,690,466,2
./mask\2397.jpg|382,194,558,470,2
./mask\2398.jpg|134,136,256,310,2,348,166,458,332,2,506,144,600,322,2,782,94,882,294,2
./mask\2399.jpg|272,101,490,379,1
./mask\24.jpg|273,258,850,967,2
./mask\240.jpg|74,232,168,340,2,822,226,908,332,2
./mask\2400.jpg|245,87,382,266,1,126,253,195,351,2
./mask\2401.jpg|104,174,314,424,2
./mask\2402.jpg|522,180,600,276,2
./mask\2403.jpg|370,90,512,297,1,167,120,296,299,1,316,515,425,650,1,444,503,540,628,1,34,471,118,604,1,209,498,300,631,1,120,495,201,611,1,546,480,629,628,1,626,477,689,630,1
./mask\2404.jpg|235,99,320,246,2,661,69,754,229,2
./mask\2405.jpg|285,24,550,322,1
./mask\2406.jpg|462,114,729,501,2
./mask\2407.jpg|440,110,528,238,2,666,48,746,212,2
./mask\2408.jpg|96,217,370,581,1,450,212,704,573,1
./mask\2409.jpg|132,71,186,150,2,512,121,566,202,2,817,225,872,307,2,754,158,812,234,2
./mask\241.jpg|432,359,466,415,2,684,324,720,366,2,394,329,421,376,2,145,343,174,383,2,198,554,234,597,2,93,397,119,432,2,1007,449,1024,515,2,866,448,915,527,2,44,350,61,367,2
./mask\2410.jpg|120,128,340,390,2,546,170,802,458,2
./mask\2411.jpg|180,49,338,246,1
./mask\2412.jpg|701,288,730,316,2,690,183,705,200,2,819,177,839,200,2
./mask\2413.jpg|49,18,164,182,1
./mask\2414.jpg|26,60,352,488,2
./mask\2415.jpg|141,419,154,435,2,306,346,318,360,2,438,356,445,366,2,461,404,470,417,2,523,407,534,421,2,567,412,577,424,2,28,369,35,379,2,266,354,275,367,2,358,344,369,356,2
./mask\2416.jpg|101,30,228,145,2
./mask\2417.jpg|126,241,334,571,1
./mask\2418.jpg|322,240,402,342,2,530,118,600,208,2
./mask\2419.jpg|468,130,596,316,2
./mask\242.jpg|375,129,679,609,2,742,549,797,626,2
./mask\2420.jpg|432,84,560,274,2
./mask\2421.jpg|171,9,403,283,1
./mask\2422.jpg|306,130,397,246,2,497,153,568,232,1,822,77,923,206,1
./mask\2423.jpg|402,349,439,402,2,650,337,683,385,2,875,318,908,367,2
./mask\2424.jpg|252,63,369,197,1
./mask\2425.jpg|222,194,503,559,1
./mask\2426.jpg|246,156,440,422,2,648,156,842,416,2
./mask\2427.jpg|439,85,563,282,2
./mask\2428.jpg|470,212,618,426,2
./mask\2429.jpg|360,128,632,554,2
./mask\243.jpg|128,153,393,494,1
./mask\2430.jpg|132,174,250,312,2
./mask\2431.jpg|311,128,421,303,1
./mask\2432.jpg|36,1,122,102,2
./mask\2433.jpg|198,154,255,245,1
./mask\2434.jpg|150,12,708,574,2
./mask\2435.jpg|604,28,712,162,2,540,229,655,373,2,814,130,848,174,2,112,61,135,92,2,122,79,148,100,2,313,41,341,83,2
./mask\2436.jpg|257,150,426,374,1
./mask\2437.jpg|210,124,585,628,1
./mask\2438.jpg|367,113,466,266,2,582,214,679,343,2
./mask\2439.jpg|659,161,691,208,2,319,373,354,437,2
./mask\244.jpg|262,98,502,474,2
./mask\2440.jpg|365,1,452,112,1
./mask\2441.jpg|369,342,621,690,2
./mask\2442.jpg|283,120,359,224,2
./mask\2443.jpg|190,186,213,217,2,248,189,267,218,2,207,218,221,240,2,328,3,447,146,2,659,158,672,183,2,677,201,684,217,2
./mask\2444.jpg|55,60,210,232,1
./mask\2445.jpg|433,102,627,400,1
./mask\2446.jpg|408,258,621,552,2
./mask\2447.jpg|411,99,513,252,2
./mask\2448.jpg|28,23,132,160,1
./mask\2449.jpg|480,109,602,272,2
./mask\245.jpg|272,0,504,259,1
./mask\2450.jpg|273,109,441,341,1
./mask\2451.jpg|232,230,374,404,2
./mask\2452.jpg|590,154,770,394,2
./mask\2453.jpg|58,91,113,159,2,113,121,161,183,2,276,145,317,205,2,333,192,361,226,2,486,56,554,148,2,601,79,649,147,2
./mask\2454.jpg|211,267,298,383,2,513,255,591,373,2,746,260,822,369,2
./mask\2455.jpg|344,68,416,180,2
./mask\2456.jpg|154,106,289,278,1
./mask\2457.jpg|428,182,660,521,2
./mask\2458.jpg|59,52,211,275,1
./mask\2459.jpg|230,154,794,720,2
./mask\246.jpg|273,115,529,455,1
./mask\2460.jpg|117,103,309,420,1
./mask\2461.jpg|511,122,627,247,2
./mask\2462.jpg|155,219,370,539,1
./mask\2463.jpg|278,268,384,400,2,536,142,646,294,2
./mask\2464.jpg|382,189,491,358,2
./mask\2465.jpg|265,224,511,493,1
./mask\2466.jpg|135,38,169,90,1
./mask\2467.jpg|243,95,389,334,2
./mask\2468.jpg|196,36,324,204,2,670,58,770,188,2
./mask\2469.jpg|586,65,743,256,1
./mask\247.jpg|45,15,284,263,2
./mask\2470.jpg|166,65,268,218,1,23,289,149,468,1
./mask\2471.jpg|151,222,340,465,1
./mask\2472.jpg|394,312,543,510,2
./mask\2473.jpg|321,87,361,141,1
./mask\2474.jpg|292,85,412,220,1,493,183,536,232,1
./mask\2475.jpg|350,36,666,458,2
./mask\2476.jpg|396,80,562,254,2
./mask\2477.jpg|435,108,494,206,1,276,76,341,160,2,170,54,233,155,2
./mask\2478.jpg|27,1,387,408,1
./mask\2479.jpg|229,230,258,274,1
./mask\248.jpg|462,65,525,161,1
./mask\2480.jpg|482,326,562,420,2
./mask\2481.jpg|111,1,337,292,2
./mask\2482.jpg|196,48,252,122,2,356,179,378,208,2,939,211,996,287,2
./mask\2483.jpg|367,64,480,206,2,71,105,251,314,2
./mask\2484.jpg|274,81,462,340,1
./mask\2485.jpg|326,215,678,680,2
./mask\2486.jpg|284,114,315,157,2
./mask\2487.jpg|63,38,151,150,1
./mask\2488.jpg|440,140,716,502,2
./mask\2489.jpg|369,239,624,581,2
./mask\249.jpg|578,234,603,266,2
./mask\2490.jpg|416,168,541,357,2
./mask\2491.jpg|590,94,812,406,2
./mask\2492.jpg|305,104,462,321,1
./mask\2493.jpg|562,338,866,736,2
./mask\2494.jpg|364,358,378,376,2,522,359,535,378,2,685,349,698,367,2,861,345,875,367,2,631,382,637,391,2
./mask\2495.jpg|355,187,596,509,2
./mask\2496.jpg|580,376,765,635,2
./mask\2497.jpg|52,1,88,43,2
./mask\2498.jpg|150,124,230,282,2,486,186,564,310,2,860,78,980,278,2
./mask\2499.jpg|145,135,184,187,2,242,124,281,176,2,433,140,480,196,2,584,171,633,223,2,640,150,689,206,2,846,150,891,198,2,904,145,957,200,2,29,139,56,174,2
./mask\25.jpg|206,59,279,156,2,726,63,804,162,2
./mask\250.jpg|134,64,290,306,2
./mask\2500.jpg|14,30,122,169,1
./mask\2501.jpg|328,0,595,331,1
./mask\2502.jpg|396,4,686,306,2
./mask\2503.jpg|239,469,275,521,2,335,439,372,480,2,393,563,442,614,2,593,601,623,682,2,710,570,763,634,2
./mask\2504.jpg|456,116,634,373,2
./mask\2505.jpg|546,104,672,260,2
./mask\2506.jpg|74,26,288,300,1
./mask\2507.jpg|86,117,211,323,2
./mask\2508.jpg|866,94,946,230,2,112,80,272,354,2
./mask\2509.jpg|373,168,618,507,2,101,224,269,461,2,920,517,981,602,2
./mask\251.jpg|209,211,433,668,1
./mask\2510.jpg|392,68,548,274,2
./mask\2511.jpg|643,147,679,208,2
./mask\2512.jpg|21,19,164,163,1
./mask\2513.jpg|38,54,405,587,1
./mask\2514.jpg|337,110,600,485,1
./mask\2515.jpg|474,90,579,264,2
./mask\2516.jpg|485,199,750,622,2
./mask\2517.jpg|115,77,181,179,1
./mask\2518.jpg|93,119,228,282,1
./mask\2519.jpg|562,76,676,228,2
./mask\252.jpg|202,161,510,628,1
./mask\2520.jpg|394,192,504,334,2
./mask\2521.jpg|44,164,280,462,2
./mask\2522.jpg|541,28,1005,617,2
./mask\2523.jpg|555,90,646,199,1
./mask\2524.jpg|602,70,692,188,2
./mask\2525.jpg|448,92,588,298,2,540,116,682,310,2
./mask\2526.jpg|473,125,512,176,2,608,173,636,209,2
./mask\2527.jpg|379,331,758,766,2
./mask\2528.jpg|261,60,553,442,1
./mask\2529.jpg|400,92,622,420,2
./mask\253.jpg|117,45,153,103,2,217,58,256,110,2,339,100,370,142,2
./mask\2530.jpg|109,151,152,206,2,529,151,561,195,2,793,134,841,200,2,181,702,221,754,2,504,704,543,755,2,834,672,873,725,2
./mask\2531.jpg|724,276,872,388,2
./mask\2532.jpg|512,106,564,190,2
./mask\2533.jpg|247,63,428,298,1
./mask\2534.jpg|239,250,427,454,2
./mask\2535.jpg|22,15,89,103,1
./mask\2536.jpg|160,47,258,186,2
./mask\2537.jpg|551,69,771,373,1
./mask\2538.jpg|73,12,141,103,1
./mask\2539.jpg|189,405,778,1222,2
./mask\254.jpg|274,86,376,216,2
./mask\2540.jpg|820,285,838,314,2
./mask\2541.jpg|410,170,644,495,2
./mask\2542.jpg|176,78,214,125,1,278,72,313,121,1,91,85,133,133,1,364,39,416,102,1
./mask\2543.jpg|78,0,370,381,1
./mask\2544.jpg|486,164,730,446,2
./mask\2545.jpg|64,1,340,298,1
./mask\2546.jpg|304,154,650,567,1
./mask\2547.jpg|390,263,457,352,1,468,293,530,362,1
./mask\2548.jpg|151,176,333,397,1
./mask\2549.jpg|472,170,528,258,2
./mask\255.jpg|396,106,596,392,2
./mask\2550.jpg|68,30,104,86,1
./mask\2551.jpg|74,32,117,93,1
./mask\2552.jpg|87,99,117,123,2,612,125,641,153,2,901,343,921,363,2
./mask\2553.jpg|208,207,365,425,1
./mask\2554.jpg|310,246,513,519,2
./mask\2555.jpg|112,136,353,411,1
./mask\2556.jpg|721,90,847,246,2,370,80,517,239,1
./mask\2557.jpg|304,56,382,170,2
./mask\2558.jpg|124,67,191,153,1,222,74,259,121,1,40,63,84,119,1
./mask\2559.jpg|372,426,411,460,2,581,442,606,478,2
./mask\256.jpg|331,142,495,441,1
./mask\2560.jpg|522,175,808,596,2,590,526,722,769,2,718,669,772,751,2,805,605,860,697,2,959,674,1001,732,2,410,85,438,129,2
./mask\2561.jpg|292,258,360,364,1,718,155,796,275,1
./mask\2562.jpg|208,61,431,309,1
./mask\2563.jpg|300,351,762,1012,2
./mask\2564.jpg|146,66,198,144,2,318,44,374,118,2,510,50,566,124,2,700,88,758,168,2,860,108,916,180,2
./mask\2565.jpg|286,96,486,424,2
./mask\2566.jpg|269,156,309,212,2,199,241,244,305,2
./mask\2567.jpg|335,141,545,378,1
./mask\2568.jpg|248,1,404,224,2,35,37,197,276,1
./mask\2569.jpg|79,123,110,167,2,392,99,423,134,2,476,83,520,145,1,768,61,815,110,2
./mask\257.jpg|176,62,267,175,2
./mask\2570.jpg|290,99,560,469,1
./mask\2571.jpg|539,154,638,308,2
./mask\2572.jpg|363,339,512,552,2
./mask\2573.jpg|171,173,474,558,2
./mask\2574.jpg|91,106,161,229,1,344,100,424,219,1
./mask\2575.jpg|194,54,264,192,2,722,56,794,186,2
./mask\2576.jpg|168,312,393,564,2
./mask\2577.jpg|311,35,356,86,1,156,14,202,70,2
./mask\2578.jpg|246,620,324,734,2,485,644,560,761,2,395,410,464,494,2,647,449,704,539,2,764,638,851,734,2
./mask\2579.jpg|644,72,724,174,2,270,42,367,157,2
./mask\258.jpg|187,100,221,153,2,167,335,213,390,2,143,334,175,392,2,158,90,192,145,2
./mask\2580.jpg|444,116,612,352,2
./mask\2581.jpg|111,147,219,293,1
./mask\2582.jpg|321,91,483,257,2,31,130,198,299,2
./mask\2583.jpg|248,69,375,241,1
./mask\2584.jpg|79,76,330,478,1
./mask\2585.jpg|215,48,271,143,1
./mask\2586.jpg|606,42,714,202,2,572,68,640,218,2
./mask\2587.jpg|119,216,187,320,1,44,643,187,845,1,341,648,504,844,1
./mask\2588.jpg|108,40,182,139,1
./mask\2589.jpg|198,234,400,474,2,730,532,830,670,2,828,112,894,216,2
./mask\259.jpg|200,65,284,169,2
./mask\2590.jpg|750,133,770,188,2,790,152,814,197,2
./mask\2591.jpg|221,94,332,247,2,62,96,195,239,2,564,94,694,268,1
./mask\2592.jpg|97,37,234,252,1
./mask\2593.jpg|194,152,407,460,1
./mask\2594.jpg|398,320,558,540,2
./mask\2595.jpg|385,151,594,450,2
./mask\2596.jpg|200,810,312,1012,2,298,770,448,1000,2,306,308,696,870,2,790,640,956,886,2,2,564,106,892,2
./mask\2597.jpg|454,123,492,169,2,587,149,626,190,2,694,201,730,235,2,625,246,651,282,2,333,338,354,374,2
./mask\2598.jpg|182,153,213,197,1
./mask\2599.jpg|678,112,752,258,2,194,118,272,238,2
./mask\26.jpg|3,129,139,300,1,350,111,444,233,2,152,52,307,257,1
./mask\260.jpg|354,78,660,490,2
./mask\2600.jpg|131,147,382,462,1
./mask\2601.jpg|203,136,348,378,1
./mask\2602.jpg|228,54,307,158,2,479,54,548,167,2
./mask\2603.jpg|57,23,126,114,1
./mask\2604.jpg|41,0,218,200,1
./mask\2605.jpg|595,112,733,306,2,323,87,478,298,2
./mask\2606.jpg|181,279,453,661,2,559,201,846,606,2
./mask\2607.jpg|462,164,596,344,2
./mask\2608.jpg|27,233,100,345,1,288,82,363,199,1
./mask\2609.jpg|99,67,206,208,1
./mask\261.jpg|393,149,679,571,1,92,242,351,621,1
./mask\2610.jpg|556,212,754,458,2
./mask\2611.jpg|418,110,588,376,2
./mask\2612.jpg|110,1,315,224,1,1,228,195,479,1,522,487,718,720,1,147,483,373,749,1,269,234,491,485,1,555,230,772,495,1,498,11,713,248,1
./mask\2613.jpg|568,106,754,336,2,162,6,402,340,2
./mask\2614.jpg|321,34,553,319,1
./mask\2615.jpg|502,90,630,246,2
./mask\2616.jpg|282,122,464,384,2
./mask\2617.jpg|185,1,529,436,1
./mask\2618.jpg|736,92,822,220,2,218,302,310,412,2,372,370,434,462,2
./mask\2619.jpg|147,310,255,486,2,689,318,804,484,2
./mask\262.jpg|166,79,202,114,1
./mask\2620.jpg|229,288,275,355,2,264,238,316,306,2
./mask\2621.jpg|92,36,204,182,1
./mask\2622.jpg|231,165,521,543,1
./mask\2623.jpg|366,160,526,372,2,514,130,646,334,2
./mask\2624.jpg|115,99,249,282,2,296,152,440,323,2
./mask\2625.jpg|112,1,472,478,1
./mask\2626.jpg|492,168,634,352,1,132,170,260,341,1
./mask\2627.jpg|396,126,547,353,2
./mask\2628.jpg|616,162,856,498,2
./mask\2629.jpg|528,42,742,338,2
./mask\263.jpg|407,124,677,443,1
./mask\2630.jpg|79,0,363,340,1
./mask\2631.jpg|204,194,513,577,1
./mask\2632.jpg|291,201,439,419,1
./mask\2633.jpg|152,45,209,115,1
./mask\2634.jpg|57,24,90,69,2,195,97,319,280,2
./mask\2635.jpg|215,63,328,217,2
./mask\2636.jpg|282,92,608,574,2
./mask\2637.jpg|54,26,125,123,2
./mask\2638.jpg|285,324,408,492,2
./mask\2639.jpg|180,226,283,363,1
./mask\264.jpg|352,158,472,340,1
./mask\2640.jpg|101,91,277,368,1
./mask\2641.jpg|48,35,119,132,1
./mask\2642.jpg|408,218,478,322,2
./mask\2643.jpg|217,106,448,440,1
./mask\2644.jpg|279,372,711,928,2
./mask\2645.jpg|303,170,752,786,2
./mask\2646.jpg|174,403,182,411,2,393,413,399,421,2,285,408,292,416,2,829,200,838,208,2
./mask\2647.jpg|325,149,503,373,1
./mask\2648.jpg|594,142,677,255,2,795,158,822,197,2,481,216,531,264,2,929,171,966,212,2,546,159,574,202,2,313,190,349,237,2,181,164,273,281,2
./mask\2649.jpg|272,112,430,302,2
./mask\265.jpg|292,144,598,541,1
./mask\2650.jpg|512,130,668,338,2
./mask\2651.jpg|184,317,259,432,2,344,307,429,408,2,861,307,946,408,2
./mask\2652.jpg|142,82,334,326,2,684,82,828,270,2
./mask\2653.jpg|456,20,660,262,2
./mask\2654.jpg|27,398,64,453,2,101,291,139,326,2,435,247,473,306,2,690,279,731,326,2,905,409,946,462,2,835,760,877,812,2,584,801,743,1038,2,185,735,223,782,2,187,401,218,450,2
./mask\2655.jpg|155,88,204,146,2,345,135,387,196,2,550,142,592,201,2,726,119,772,180,2,704,82,713,96,2
./mask\2656.jpg|68,7,131,98,1
./mask\2657.jpg|468,68,544,160,2,387,73,452,162,2
./mask\2658.jpg|349,130,608,549,2
./mask\2659.jpg|314,216,614,622,2
./mask\266.jpg|36,2,124,106,2,128,42,219,137,2
./mask\2660.jpg|204,40,244,94,2
